transaction_id,timestamp,amount,currency,origin,destination,is_foreign,suspicious_flag
TX_Bank_B_01470,2025-11-10 04:01:38.106729,15.69,EUR,CUST_7034,BENEF_6240,1,0
TX_Bank_B_01471,2025-11-02 04:01:38.106730,481.69,GBP,CUST_5046,BENEF_9428,1,0
TX_Bank_B_01472,2025-10-29 04:01:38.106731,9.54,USD,CUST_7952,BENEF_8352,0,0
TX_Bank_B_01473,2025-12-22 04:01:38.106732,7.22,EUR,CUST_4676,BENEF_5910,1,0
TX_Bank_B_01474,2025-11-07 04:01:38.106733,84.63,EUR,CUST_4480,BENEF_8761,0,0
TX_Bank_B_01475,2025-11-28 04:01:38.106734,178.16,EUR,CUST_8112,BENEF_8787,1,0
TX_Bank_B_01476,2025-12-21 04:01:38.106735,79.51,EUR,CUST_8107,BENEF_7041,0,0
TX_Bank_B_01477,2025-12-26 04:01:38.106737,179.28,EUR,CUST_3487,BENEF_5505,0,0
TX_Bank_B_01478,2026-01-11 04:01:38.106738,223.1,EUR,CUST_8623,BENEF_7944,1,0
TX_Bank_B_01479,2025-11-10 04:01:38.106739,11.83,EUR,CUST_8756,BENEF_5640,0,0
TX_Bank_B_01480,2026-01-01 04:01:38.106740,1089.74,EUR,CUST_9269,BENEF_7573,0,0
TX_Bank_B_01481,2025-11-14 04:01:38.106741,321.73,EUR,CUST_2049,BENEF_7237,1,0
TX_Bank_B_01482,2026-01-01 04:01:38.106742,334.74,EUR,CUST_8285,BENEF_7619,0,0
TX_Bank_B_01483,2025-10-29 04:01:38.106743,651.71,USD,CUST_3228,BENEF_5976,0,0
TX_Bank_B_01484,2025-11-20 04:01:38.106744,1362.01,EUR,CUST_5610,BENEF_8358,0,0
TX_Bank_B_01485,2025-12-06 04:01:38.106745,17.91,EUR,CUST_8954,BENEF_6536,0,0
TX_Bank_B_01486,2025-10-21 04:01:38.106746,119.02,EUR,CUST_4585,BENEF_7239,0,0
TX_Bank_B_01487,2025-11-11 04:01:38.106747,93.92,USD,CUST_4809,BENEF_5839,1,0
TX_Bank_B_01488,2025-11-24 04:01:38.106748,37.58,EUR,CUST_1104,BENEF_5556,0,0
TX_Bank_B_01489,2025-11-01 04:01:38.106750,1266.97,EUR,CUST_7245,BENEF_5637,0,0
TX_Bank_B_01490,2025-11-09 04:01:38.106751,7836.85,USD,CUST_5867,BENEF_7209,0,0
TX_Bank_B_01491,2025-11-13 04:01:38.106752,385.96,EUR,CUST_9891,BENEF_7171,0,0
TX_Bank_B_01492,2026-01-14 04:01:38.106753,97.17,EUR,CUST_4956,BENEF_9736,1,0
TX_Bank_B_01493,2025-10-28 04:01:38.106755,180.07,EUR,CUST_3838,BENEF_8685,0,0
TX_Bank_B_01494,2026-01-04 04:01:38.106755,551.17,EUR,CUST_1691,BENEF_5234,0,0
TX_Bank_B_01495,2025-11-17 04:01:38.106756,187.65,GBP,CUST_6799,BENEF_7252,0,0
TX_Bank_B_01496,2025-11-01 04:01:38.106758,6.05,EUR,CUST_7909,BENEF_9651,0,0
TX_Bank_B_01497,2025-10-31 04:01:38.106759,353.02,EUR,CUST_5368,BENEF_7504,0,0
TX_Bank_B_01498,2025-10-30 04:01:38.106760,123.98,EUR,CUST_7989,BENEF_6996,0,0
TX_Bank_B_01499,2025-11-28 04:01:38.106761,811.33,EUR,CUST_1654,BENEF_7326,0,0
TX_Bank_B_01500,2025-12-14 04:01:38.106762,800.41,EUR,CUST_8808,BENEF_9490,0,0
TX_Bank_B_01501,2025-12-01 04:01:38.106763,53.21,EUR,ENTITY_Z,BENEF_9714,1,1
TX_Bank_B_01502,2025-12-04 04:01:38.106764,2277.24,EUR,CUST_5413,BENEF_6689,0,0
TX_Bank_B_01503,2026-01-01 04:01:38.106765,24.46,GBP,CUST_7664,BENEF_5875,0,0
TX_Bank_B_01504,2025-10-18 04:01:38.106766,89.82,USD,CUST_7469,BENEF_9982,0,0
TX_Bank_B_01505,2025-10-20 04:01:38.106767,8.4,GBP,CUST_2679,BENEF_5761,1,0
TX_Bank_B_01506,2026-01-11 04:01:38.106768,3.3,EUR,CUST_6347,BENEF_7055,0,0
TX_Bank_B_01507,2025-10-24 04:01:38.106769,164.58,USD,ENTITY_Z,BENEF_9378,0,1
TX_Bank_B_01508,2025-12-30 04:01:38.106770,1555.09,EUR,CUST_4396,BENEF_5662,0,0
TX_Bank_B_01509,2025-12-25 04:01:38.106771,14.08,EUR,CUST_1986,BENEF_8057,0,0
TX_Bank_B_01510,2025-12-14 04:01:38.106773,120.52,EUR,CUST_7062,BENEF_6870,1,0
TX_Bank_B_01511,2025-10-16 04:01:38.106774,541.38,EUR,CUST_9229,BENEF_5759,1,0
TX_Bank_B_01512,2025-12-09 04:01:38.106775,13.91,EUR,CUST_8603,BENEF_5227,1,0
TX_Bank_B_01513,2025-11-03 04:01:38.106776,21.96,USD,CUST_9723,BENEF_5519,1,0
TX_Bank_B_01514,2025-12-19 04:01:38.106777,683.0,USD,CUST_7074,BENEF_9717,0,0
TX_Bank_B_01515,2025-12-16 04:01:38.106778,67.09,EUR,CUST_5126,BENEF_7789,0,0
TX_Bank_B_01516,2025-11-03 04:01:38.106779,68.58,EUR,CUST_6338,BENEF_5757,0,0
TX_Bank_B_01517,2025-11-14 04:01:38.106814,31.84,EUR,CUST_7188,BENEF_8496,1,0
TX_Bank_B_01518,2026-01-09 04:01:38.106815,136.46,USD,CUST_3293,BENEF_9650,0,0
TX_Bank_B_01519,2025-12-06 04:01:38.106816,161.8,EUR,CUST_9739,BENEF_7618,0,0
TX_Bank_B_01520,2025-12-18 04:01:38.106817,59.98,EUR,CUST_8840,BENEF_8764,0,0
TX_Bank_B_01521,2025-11-27 04:01:38.106818,1448.35,EUR,CUST_5255,BENEF_7371,0,0
TX_Bank_B_01522,2025-10-21 04:01:38.106819,125.55,USD,CUST_3320,BENEF_9092,0,0
TX_Bank_B_01523,2025-11-16 04:01:38.106821,45.81,EUR,CUST_5845,BENEF_7458,1,0
TX_Bank_B_01524,2025-12-13 04:01:38.106822,680.67,USD,CUST_3070,BENEF_6770,0,0
TX_Bank_B_01525,2026-01-07 04:01:38.106823,170.19,USD,CUST_9064,BENEF_8581,0,0
TX_Bank_B_01526,2025-12-23 04:01:38.106824,284.93,USD,CUST_4890,BENEF_7861,0,0
TX_Bank_B_01527,2025-12-19 04:01:38.106825,85.25,EUR,CUST_5024,BENEF_9797,0,0
TX_Bank_B_01528,2025-10-31 04:01:38.106826,210.57,EUR,CUST_5842,BENEF_6049,0,0
TX_Bank_B_01529,2026-01-03 04:01:38.106827,468.26,EUR,CUST_4471,BENEF_9782,0,0
TX_Bank_B_01530,2026-01-04 04:01:38.106828,9.46,EUR,CUST_1048,BENEF_6830,0,0
TX_Bank_B_01531,2025-11-27 04:01:38.106829,123.66,GBP,CUST_8928,BENEF_9149,1,0
TX_Bank_B_01532,2025-12-22 04:01:38.106831,54.09,USD,CUST_9024,BENEF_6757,0,0
TX_Bank_B_01533,2025-11-07 04:01:38.106832,7.97,USD,CUST_7374,BENEF_5829,0,0
TX_Bank_B_01534,2025-11-20 04:01:38.106833,1867.52,EUR,CUST_5386,BENEF_6443,0,0
TX_Bank_B_01535,2025-10-18 04:01:38.106834,117.26,EUR,CUST_2678,BENEF_9647,0,0
TX_Bank_B_01536,2025-10-27 04:01:38.106835,1315.3,EUR,CUST_6761,BENEF_8124,0,0
TX_Bank_B_01537,2025-12-27 04:01:38.106836,69.73,EUR,CUST_3978,BENEF_5519,1,0
TX_Bank_B_01538,2025-12-19 04:01:38.106837,466.39,USD,CUST_1228,BENEF_9953,0,0
TX_Bank_B_01539,2025-11-03 04:01:38.106838,96.83,EUR,CUST_1599,BENEF_7366,0,0
TX_Bank_B_01540,2025-11-21 04:01:38.106839,75.0,USD,CUST_1219,BENEF_6835,0,0
TX_Bank_B_01541,2025-12-07 04:01:38.106840,9.54,EUR,CUST_4657,BENEF_7282,0,0
TX_Bank_B_01542,2026-01-01 04:01:38.106841,322.25,EUR,CUST_3763,BENEF_6988,0,0
TX_Bank_B_01543,2026-01-04 04:01:38.106842,286.59,USD,CUST_9854,BENEF_9224,1,0
TX_Bank_B_01544,2026-01-06 04:01:38.106843,64.52,EUR,CUST_4380,BENEF_6418,0,0
TX_Bank_B_01545,2025-12-03 04:01:38.106845,146.22,EUR,CUST_7622,BENEF_7270,1,0
TX_Bank_B_01546,2025-11-13 04:01:38.106846,727.52,EUR,CUST_4564,BENEF_5355,0,0
TX_Bank_B_01547,2025-12-27 04:01:38.106847,142.48,USD,CUST_7543,BENEF_5579,1,0
TX_Bank_B_01548,2025-12-16 04:01:38.106848,602.05,USD,CUST_4416,BENEF_6832,1,0
TX_Bank_B_01549,2025-11-11 04:01:38.106849,5.38,USD,CUST_6721,BENEF_7938,0,0
TX_Bank_B_01550,2026-01-05 04:01:38.106850,133.83,EUR,CUST_3454,BENEF_6398,0,0
TX_Bank_B_01551,2026-01-06 04:01:38.106851,141.95,USD,CUST_9541,BENEF_5192,0,0
TX_Bank_B_01552,2025-11-24 04:01:38.106852,89.85,EUR,CUST_7424,BENEF_6385,1,0
TX_Bank_B_01553,2025-12-14 04:01:38.106853,200.66,EUR,CUST_7796,BENEF_8934,0,0
TX_Bank_B_01554,2025-11-10 04:01:38.106854,60.72,USD,CUST_6712,BENEF_9693,0,0
TX_Bank_B_01555,2025-12-08 04:01:38.106855,194.72,GBP,CUST_8722,BENEF_7989,0,0
TX_Bank_B_01556,2025-11-15 04:01:38.106856,255.28,EUR,ENTITY_Y,BENEF_5797,0,1
TX_Bank_B_01557,2025-12-20 04:01:38.106858,463.4,EUR,CUST_6409,BENEF_7512,0,0
TX_Bank_B_01558,2025-11-04 04:01:38.106859,1681.7,USD,CUST_4357,BENEF_6619,1,0
TX_Bank_B_01559,2025-12-03 04:01:38.106860,51.73,USD,CUST_8100,BENEF_8385,0,0
TX_Bank_B_01560,2025-10-31 04:01:38.106861,1311.01,EUR,CUST_9897,BENEF_5474,0,0
TX_Bank_B_01561,2025-11-20 04:01:38.106862,11.35,USD,CUST_6717,BENEF_7152,0,0
TX_Bank_B_01562,2025-10-31 04:01:38.106863,36.04,EUR,CUST_2648,BENEF_7733,0,0
TX_Bank_B_01563,2025-10-29 04:01:38.106864,393.45,GBP,CUST_9884,BENEF_5332,0,0
TX_Bank_B_01564,2025-12-04 04:01:38.106865,4043.82,USD,CUST_5527,BENEF_9052,0,0
TX_Bank_B_01565,2025-12-24 04:01:38.106866,75.28,EUR,CUST_4250,BENEF_7749,0,0
TX_Bank_B_01566,2025-11-18 04:01:38.106868,86.86,USD,CUST_5799,BENEF_9911,0,0
TX_Bank_B_01567,2025-12-28 04:01:38.106869,283.24,GBP,CUST_6991,BENEF_5799,0,0
TX_Bank_B_01568,2025-12-16 04:01:38.106870,293.54,EUR,CUST_5461,BENEF_7046,0,0
TX_Bank_B_01569,2025-12-27 04:01:38.106871,102.95,USD,CUST_4270,BENEF_5334,0,0
TX_Bank_B_01570,2025-11-23 04:01:38.106872,99.08,USD,CUST_3306,BENEF_7970,1,0
TX_Bank_B_01571,2025-11-16 04:01:38.106873,24.3,EUR,CUST_7101,BENEF_7838,1,0
TX_Bank_B_01572,2025-11-14 04:01:38.106874,375.04,GBP,CUST_2428,BENEF_8559,1,0
TX_Bank_B_01573,2025-12-13 04:01:38.106875,224.19,USD,CUST_5227,BENEF_8057,1,0
TX_Bank_B_01574,2025-11-28 04:01:38.106876,22.55,EUR,CUST_9379,BENEF_8337,0,0
TX_Bank_B_01575,2025-10-18 04:01:38.106877,113.62,EUR,ENTITY_Z,BENEF_7131,0,1
TX_Bank_B_01576,2025-11-27 04:01:38.106878,787.44,USD,CUST_2094,BENEF_8085,1,0
TX_Bank_B_01577,2025-12-01 04:01:38.106879,1249.69,EUR,CUST_9493,BENEF_6036,0,0
TX_Bank_B_01578,2026-01-05 04:01:38.106880,1424.97,USD,CUST_9380,BENEF_6126,0,0
TX_Bank_B_01579,2025-10-27 04:01:38.106882,354.38,USD,CUST_7044,BENEF_5547,0,0
TX_Bank_B_01580,2025-11-10 04:01:38.106883,633.48,GBP,CUST_8241,BENEF_7589,0,0
TX_Bank_B_01581,2026-01-09 04:01:38.106884,154.63,USD,CUST_8177,BENEF_8135,1,0
TX_Bank_B_01582,2025-12-18 04:01:38.106885,44.68,EUR,CUST_1315,BENEF_9713,0,0
TX_Bank_B_01583,2025-11-13 04:01:38.106942,615.72,USD,CUST_7987,BENEF_9427,0,0
TX_Bank_B_01584,2025-11-09 04:01:38.106944,15.32,EUR,CUST_7482,BENEF_6229,1,0
TX_Bank_B_01585,2025-10-20 04:01:38.106948,141.6,USD,CUST_8901,BENEF_6280,0,0
TX_Bank_B_01586,2025-11-07 04:01:38.106949,182.3,EUR,CUST_4512,BENEF_9800,1,0
TX_Bank_B_01587,2026-01-12 04:01:38.106950,228.55,EUR,CUST_5038,BENEF_6430,0,0
TX_Bank_B_01588,2025-11-19 04:01:38.106951,60.43,EUR,CUST_7230,BENEF_9065,1,0
TX_Bank_B_01589,2025-10-20 04:01:38.106952,133.13,EUR,CUST_7869,BENEF_7269,0,0
TX_Bank_B_01590,2025-11-21 04:01:38.106953,1478.33,EUR,CUST_7650,BENEF_6936,1,0
TX_Bank_B_01591,2025-11-07 04:01:38.106954,1172.15,EUR,CUST_9898,BENEF_7063,0,0
TX_Bank_B_01592,2026-01-07 04:01:38.106955,511.97,EUR,CUST_3025,BENEF_8556,0,0
TX_Bank_B_01593,2025-10-20 04:01:38.106956,84.54,USD,CUST_1669,BENEF_8701,0,0
TX_Bank_B_01594,2025-12-18 04:01:38.106957,548.14,USD,CUST_1726,BENEF_7493,0,0
TX_Bank_B_01595,2026-01-03 04:01:38.106959,342.37,GBP,CUST_6388,BENEF_5055,1,0
TX_Bank_B_01596,2025-11-19 04:01:38.106960,920.8,EUR,CUST_5977,BENEF_8200,0,0
TX_Bank_B_01597,2025-10-31 04:01:38.106961,16.25,EUR,CUST_4760,BENEF_6065,1,0
TX_Bank_B_01598,2025-10-26 04:01:38.106962,35.84,EUR,CUST_7330,BENEF_9422,0,0
TX_Bank_B_01599,2025-11-23 04:01:38.106963,299.92,USD,CUST_3763,BENEF_6138,1,0
TX_Bank_B_01600,2025-11-14 04:01:38.106964,83.3,EUR,CUST_8740,BENEF_5923,0,0
TX_Bank_B_01601,2026-01-12 04:01:38.106965,21.33,EUR,CUST_8957,BENEF_9996,1,0
TX_Bank_B_01602,2025-12-21 04:01:38.106966,460.18,EUR,CUST_9114,BENEF_5756,1,0
TX_Bank_B_01603,2025-12-17 04:01:38.106967,258.0,EUR,CUST_8337,BENEF_5888,0,0
TX_Bank_B_01604,2026-01-05 04:01:38.106968,7.5,USD,CUST_4035,BENEF_5341,0,0
TX_Bank_B_01605,2025-12-14 04:01:38.106969,644.51,USD,CUST_9198,BENEF_7512,0,0
TX_Bank_B_01606,2025-11-07 04:01:38.106970,389.67,EUR,CUST_9824,BENEF_7945,0,0
TX_Bank_B_01607,2025-10-24 04:01:38.106971,110.08,GBP,CUST_4420,BENEF_7857,0,0
TX_Bank_B_01608,2025-11-26 04:01:38.106972,142.25,USD,CUST_6931,BENEF_8204,0,0
TX_Bank_B_01609,2025-12-24 04:01:38.106974,1002.85,EUR,CUST_7212,BENEF_7414,0,0
TX_Bank_B_01610,2025-12-28 04:01:38.106975,67.94,EUR,CUST_4135,BENEF_8417,0,0
TX_Bank_B_01611,2025-10-23 04:01:38.106976,157.79,USD,CUST_8734,BENEF_9165,1,0
TX_Bank_B_01612,2025-12-17 04:01:38.106977,547.52,EUR,CUST_5666,BENEF_8686,1,0
TX_Bank_B_01613,2025-12-05 04:01:38.106978,306.63,GBP,CUST_1219,BENEF_6211,1,0
TX_Bank_B_01614,2025-11-26 04:01:38.106979,574.4,EUR,ENTITY_Z,BENEF_8993,1,1
TX_Bank_B_01615,2025-10-23 04:01:38.106980,1179.2,EUR,CUST_1434,BENEF_9119,0,0
TX_Bank_B_01616,2025-10-22 04:01:38.106981,58.31,GBP,CUST_6583,BENEF_5604,0,0
TX_Bank_B_01617,2025-11-30 04:01:38.106982,442.82,EUR,CUST_4141,BENEF_8408,0,0
TX_Bank_B_01618,2025-10-17 04:01:38.106983,230.16,GBP,CUST_3788,BENEF_7409,1,0
TX_Bank_B_01619,2026-01-06 04:01:38.106984,484.33,USD,CUST_4352,BENEF_6565,1,0
TX_Bank_B_01620,2025-11-01 04:01:38.106985,580.06,GBP,CUST_8023,BENEF_7294,1,0
TX_Bank_B_01621,2025-11-02 04:01:38.106987,22.4,EUR,CUST_3245,BENEF_7799,1,0
TX_Bank_B_01622,2025-10-25 04:01:38.106988,25.24,USD,CUST_1886,BENEF_9381,0,0
TX_Bank_B_01623,2025-11-14 04:01:38.106989,1053.46,EUR,CUST_2244,BENEF_9497,0,0
TX_Bank_B_01624,2026-01-10 04:01:38.106990,186.44,USD,CUST_4786,BENEF_5821,1,0
TX_Bank_B_01625,2025-12-20 04:01:38.106991,184.05,USD,CUST_1796,BENEF_9235,0,0
TX_Bank_B_01626,2025-11-23 04:01:38.106992,136.72,EUR,CUST_4569,BENEF_9656,1,0
TX_Bank_B_01627,2025-11-04 04:01:38.106993,468.58,EUR,CUST_4706,BENEF_5485,0,0
TX_Bank_B_01628,2025-11-24 04:01:38.106995,241.64,EUR,CUST_3736,BENEF_8854,0,0
TX_Bank_B_01629,2025-12-28 04:01:38.106996,90.13,USD,CUST_3309,BENEF_5378,0,0
TX_Bank_B_01630,2026-01-13 04:01:38.106997,6078.03,EUR,CUST_9930,BENEF_9477,0,0
TX_Bank_B_01631,2025-12-05 04:01:38.106998,84.27,EUR,CUST_6516,BENEF_6311,0,0
TX_Bank_B_01632,2025-11-07 04:01:38.106999,790.04,USD,CUST_4933,BENEF_9888,0,0
TX_Bank_B_01633,2025-12-04 04:01:38.107000,236.67,USD,CUST_3575,BENEF_8148,1,0
TX_Bank_B_01634,2025-12-21 04:01:38.107001,213.38,USD,CUST_5534,BENEF_9712,0,0
TX_Bank_B_01635,2025-12-11 04:01:38.107002,1134.31,USD,CUST_4645,BENEF_5988,1,0
TX_Bank_B_01636,2025-11-29 04:01:38.107004,77.43,USD,CUST_2371,BENEF_9154,0,0
TX_Bank_B_01637,2025-12-30 04:01:38.107005,494.58,USD,CUST_1132,BENEF_9908,0,0
TX_Bank_B_01638,2025-12-14 04:01:38.107006,1393.64,EUR,CUST_1027,BENEF_5381,0,0
TX_Bank_B_01639,2025-11-15 04:01:38.107007,129.65,EUR,CUST_5061,BENEF_6473,1,0
TX_Bank_B_01640,2025-12-08 04:01:38.107008,27.05,EUR,CUST_1234,BENEF_9842,0,0
TX_Bank_B_01641,2025-11-17 04:01:38.107009,83.85,USD,CUST_4911,BENEF_8985,1,0
TX_Bank_B_01642,2025-11-28 04:01:38.107010,226.51,EUR,CUST_9322,BENEF_7418,1,0
TX_Bank_B_01643,2025-10-27 04:01:38.107011,100.39,EUR,CUST_6550,BENEF_5461,0,0
TX_Bank_B_01644,2025-11-25 04:01:38.107012,406.29,EUR,CUST_3485,BENEF_6206,0,0
TX_Bank_B_01645,2025-10-20 04:01:38.107013,17.28,EUR,CUST_6198,BENEF_8081,0,0
TX_Bank_B_01646,2025-12-25 04:01:38.107014,14.68,EUR,CUST_3366,BENEF_7115,0,0
TX_Bank_B_01647,2026-01-11 04:01:38.107016,36.79,EUR,CUST_3774,BENEF_8183,0,0
TX_Bank_B_01648,2026-01-05 04:01:38.107017,259.01,USD,CUST_3491,BENEF_9673,1,0
TX_Bank_B_01649,2025-11-01 04:01:38.107018,190.62,USD,CUST_5253,BENEF_7472,1,0
TX_Bank_B_01650,2025-11-10 04:01:38.107019,114.42,USD,CUST_2812,BENEF_8075,0,0
TX_Bank_B_01651,2026-01-09 04:01:38.107020,32.13,USD,CUST_3375,BENEF_5212,0,0
TX_Bank_B_01652,2025-11-09 04:01:38.107021,53.44,EUR,CUST_1740,BENEF_8925,0,0
TX_Bank_B_01653,2025-12-05 04:01:38.107022,228.1,GBP,CUST_5602,BENEF_6138,0,0
TX_Bank_B_01654,2025-11-11 04:01:38.107024,308.13,EUR,CUST_4497,BENEF_5352,0,0
TX_Bank_B_01655,2025-12-08 04:01:38.107025,157.74,EUR,CUST_1289,BENEF_5976,1,0
TX_Bank_B_01656,2025-11-16 04:01:38.107026,342.24,USD,CUST_9125,BENEF_9632,0,0
TX_Bank_B_01657,2026-01-10 04:01:38.107027,17.75,EUR,CUST_8917,BENEF_9552,1,0
TX_Bank_B_01658,2026-01-09 04:01:38.107028,430.14,GBP,CUST_9902,BENEF_8400,0,0
TX_Bank_B_01659,2025-11-15 04:01:38.107029,26.96,GBP,CUST_2580,BENEF_8108,0,0
TX_Bank_B_01660,2025-12-22 04:01:38.107030,194.63,EUR,CUST_9236,BENEF_9867,0,0
TX_Bank_B_01661,2025-12-25 04:01:38.107031,7.58,GBP,CUST_3168,BENEF_7862,1,0
TX_Bank_B_01662,2025-12-09 04:01:38.107032,362.84,EUR,CUST_2739,BENEF_5459,1,0
TX_Bank_B_01663,2025-10-25 04:01:38.107034,24.96,EUR,CUST_4211,BENEF_6183,0,0
TX_Bank_B_01664,2025-11-27 04:01:38.107035,1094.16,EUR,CUST_1180,BENEF_7213,0,0
TX_Bank_B_01665,2025-12-03 04:01:38.107036,79.18,EUR,CUST_9471,BENEF_7227,0,0
TX_Bank_B_01666,2026-01-10 04:01:38.107037,800.5,USD,CUST_1683,BENEF_6658,0,0
TX_Bank_B_01667,2025-12-21 04:01:38.107038,1141.48,EUR,CUST_4424,BENEF_9934,0,0
TX_Bank_B_01668,2025-10-21 04:01:38.107039,8.27,USD,CUST_8626,BENEF_8540,0,0
TX_Bank_B_01669,2025-12-11 04:01:38.107040,446.99,EUR,CUST_5572,BENEF_6815,0,0
TX_Bank_B_01670,2025-11-02 04:01:38.107041,27.92,EUR,CUST_5344,BENEF_9549,0,0
TX_Bank_B_01671,2025-11-14 04:01:38.107042,103.94,USD,CUST_5402,BENEF_6288,0,0
TX_Bank_B_01672,2025-11-03 04:01:38.107043,14.19,EUR,CUST_1329,BENEF_6188,1,0
TX_Bank_B_01673,2025-11-01 04:01:38.107044,1026.64,EUR,CUST_9567,BENEF_6042,1,0
TX_Bank_B_01674,2025-10-31 04:01:38.107045,3092.59,USD,CUST_1991,BENEF_7971,0,0
TX_Bank_B_01675,2025-11-25 04:01:38.107047,457.02,EUR,CUST_7106,BENEF_5705,0,0
TX_Bank_B_01676,2026-01-10 04:01:38.107048,110.38,EUR,CUST_4738,BENEF_9780,0,0
TX_Bank_B_01677,2025-12-20 04:01:38.107049,154.84,EUR,CUST_6904,BENEF_6198,1,0
TX_Bank_B_01678,2025-10-30 04:01:38.107050,92.29,GBP,CUST_5675,BENEF_7983,0,0
TX_Bank_B_01679,2026-01-03 04:01:38.107051,16.77,EUR,ENTITY_X,BENEF_6701,1,1
TX_Bank_B_01680,2025-11-12 04:01:38.107052,58.8,EUR,CUST_9044,BENEF_6225,0,0
TX_Bank_B_01681,2025-11-08 04:01:38.107053,634.07,EUR,CUST_2301,BENEF_9276,0,0
TX_Bank_B_01682,2025-12-26 04:01:38.107054,89.86,USD,CUST_1641,BENEF_8154,0,0
TX_Bank_B_01683,2025-12-18 04:01:38.107055,88.49,EUR,CUST_8599,BENEF_5750,1,0
TX_Bank_B_01684,2025-12-25 04:01:38.107056,18.67,EUR,CUST_9395,BENEF_9808,0,0
TX_Bank_B_01685,2025-11-15 04:01:38.107057,244.79,EUR,CUST_6148,BENEF_5377,0,0
TX_Bank_B_01686,2025-12-03 04:01:38.107059,357.85,EUR,CUST_1685,BENEF_7801,0,0
TX_Bank_B_01687,2025-12-30 04:01:38.107060,2.41,USD,CUST_1409,BENEF_8306,0,0
TX_Bank_B_01688,2025-11-15 04:01:38.107061,228.56,USD,CUST_3047,BENEF_5470,0,0
TX_Bank_B_01689,2025-11-11 04:01:38.107062,144.12,GBP,CUST_5032,BENEF_5872,0,0
TX_Bank_B_01690,2025-12-31 04:01:38.107063,169.0,EUR,CUST_4077,BENEF_5859,0,0
TX_Bank_B_01691,2025-11-18 04:01:38.107064,67.46,GBP,CUST_4092,BENEF_7358,0,0
TX_Bank_B_01692,2025-10-30 04:01:38.107065,76.22,EUR,CUST_5605,BENEF_5859,0,0
TX_Bank_B_01693,2025-10-27 04:01:38.107066,51.0,USD,CUST_8993,BENEF_8630,0,0
TX_Bank_B_01694,2025-12-27 04:01:38.107068,42.33,EUR,CUST_5014,BENEF_8373,0,0
TX_Bank_B_01695,2026-01-07 04:01:38.107069,158.41,USD,CUST_7865,BENEF_9556,0,0
TX_Bank_B_01696,2025-11-08 04:01:38.107070,21.83,USD,CUST_8202,BENEF_9793,1,0
TX_Bank_B_01697,2025-12-26 04:01:38.107071,46.15,EUR,CUST_6221,BENEF_9288,0,0
TX_Bank_B_01698,2025-11-25 04:01:38.107072,874.0,GBP,CUST_6203,BENEF_6662,0,0
TX_Bank_B_01699,2025-12-16 04:01:38.107073,156.51,EUR,CUST_9020,BENEF_7437,0,0
TX_Bank_B_01700,2025-12-17 04:01:38.107074,80.28,EUR,CUST_6823,BENEF_6324,0,0
TX_Bank_B_01701,2025-12-13 04:01:38.107075,2051.34,USD,CUST_9014,BENEF_7456,0,0
TX_Bank_B_01702,2025-12-28 04:01:38.107076,158.3,EUR,CUST_9580,BENEF_9293,1,0
TX_Bank_B_01703,2025-10-25 04:01:38.107078,37.79,EUR,CUST_1276,BENEF_9671,0,0
TX_Bank_B_01704,2025-12-27 04:01:38.107079,116.64,EUR,CUST_1845,BENEF_7862,0,0
TX_Bank_B_01705,2026-01-12 04:01:38.107080,241.58,USD,CUST_9338,BENEF_9475,0,0
TX_Bank_B_01706,2025-12-13 04:01:38.107081,134.29,USD,CUST_4422,BENEF_9889,0,0
TX_Bank_B_01707,2025-12-10 04:01:38.107082,187.69,USD,CUST_6631,BENEF_9684,0,0
TX_Bank_B_01708,2025-12-01 04:01:38.107083,45.06,USD,CUST_2338,BENEF_9790,0,0
TX_Bank_B_01709,2025-11-15 04:01:38.107084,568.54,USD,CUST_1745,BENEF_8221,0,0
TX_Bank_B_01710,2025-12-20 04:01:38.107085,10.09,EUR,CUST_5015,BENEF_6183,0,0
TX_Bank_B_01711,2025-11-27 04:01:38.107087,64.18,EUR,CUST_5931,BENEF_7231,1,0
TX_Bank_B_01712,2025-11-19 04:01:38.107088,39.11,EUR,ENTITY_X,BENEF_9092,1,1
TX_Bank_B_01713,2025-11-03 04:01:38.107089,339.78,GBP,CUST_7043,BENEF_8481,0,0
TX_Bank_B_01714,2025-12-06 04:01:38.107090,1102.34,USD,CUST_1500,BENEF_9732,0,0
TX_Bank_B_01715,2026-01-02 04:01:38.107091,774.74,EUR,CUST_2178,BENEF_9772,0,0
TX_Bank_B_01716,2025-11-09 04:01:38.107092,113.62,EUR,CUST_1977,BENEF_7494,0,0
TX_Bank_B_01717,2025-11-12 04:01:38.107093,1507.42,USD,CUST_9491,BENEF_9814,0,0
TX_Bank_B_01718,2025-10-25 04:01:38.107094,126.93,EUR,CUST_1486,BENEF_6674,0,0
TX_Bank_B_01719,2026-01-08 04:01:38.107095,92.88,EUR,CUST_2708,BENEF_9312,0,0
TX_Bank_B_01720,2025-10-20 04:01:38.107097,211.24,GBP,CUST_9138,BENEF_9207,0,0
TX_Bank_B_01721,2025-11-28 04:01:38.107098,484.6,USD,CUST_4526,BENEF_8413,1,0
TX_Bank_B_01722,2025-12-16 04:01:38.107099,54.05,EUR,CUST_3128,BENEF_5586,0,0
TX_Bank_B_01723,2025-10-24 04:01:38.107101,398.28,EUR,CUST_8713,BENEF_9844,0,0
