transaction_id,timestamp,amount,currency,origin,destination,is_foreign,suspicious_flag
TX_Bank_A_01617,2025-10-25 04:01:38.061421,48.05,EUR,CUST_6606,BENEF_9443,0,0
TX_Bank_A_01618,2026-01-11 04:01:38.061422,78.29,EUR,CUST_4869,BENEF_8488,0,0
TX_Bank_A_01619,2026-01-03 04:01:38.061423,831.03,EUR,CUST_2276,BENEF_9285,0,0
TX_Bank_A_01620,2025-11-08 04:01:38.061424,175.9,EUR,CUST_8972,BENEF_7751,1,0
TX_Bank_A_01621,2025-12-18 04:01:38.061425,17.16,EUR,CUST_8584,BENEF_5928,0,0
TX_Bank_A_01622,2025-11-27 04:01:38.061426,589.25,EUR,CUST_2599,BENEF_6440,0,0
TX_Bank_A_01623,2025-11-22 04:01:38.061427,54.48,EUR,CUST_3886,BENEF_8758,0,0
TX_Bank_A_01624,2025-11-17 04:01:38.061428,2465.0,EUR,CUST_7648,BENEF_8509,1,0
TX_Bank_A_01625,2025-12-02 04:01:38.061429,750.0,GBP,CUST_2781,BENEF_8056,0,0
TX_Bank_A_01626,2025-12-25 04:01:38.061431,75.87,EUR,CUST_7208,BENEF_6449,0,0
TX_Bank_A_01627,2025-11-28 04:01:38.061432,1013.86,EUR,CUST_2007,BENEF_9528,1,0
TX_Bank_A_01628,2025-12-06 04:01:38.061433,164.31,EUR,CUST_3276,BENEF_9873,0,0
TX_Bank_A_01629,2025-12-04 04:01:38.061434,533.34,EUR,CUST_1003,BENEF_6332,0,0
TX_Bank_A_01630,2025-11-03 04:01:38.061435,307.08,EUR,CUST_3444,BENEF_9446,0,0
TX_Bank_A_01631,2025-10-30 04:01:38.061436,41.7,USD,CUST_5775,BENEF_8570,0,0
TX_Bank_A_01632,2026-01-04 04:01:38.061437,56.52,GBP,CUST_8326,BENEF_8125,0,0
TX_Bank_A_01633,2026-01-08 04:01:38.061438,695.72,EUR,CUST_6187,BENEF_7334,1,0
TX_Bank_A_01634,2025-12-26 04:01:38.061439,89.82,EUR,CUST_5989,BENEF_8583,0,0
TX_Bank_A_01635,2025-12-25 04:01:38.061440,81.01,EUR,CUST_8122,BENEF_7320,1,0
TX_Bank_A_01636,2025-10-27 04:01:38.061441,35.42,USD,CUST_6640,BENEF_5812,0,0
TX_Bank_A_01637,2026-01-08 04:01:38.061443,280.17,EUR,CUST_1133,BENEF_5717,1,0
TX_Bank_A_01638,2025-10-20 04:01:38.061444,3274.06,EUR,CUST_9362,BENEF_5850,0,0
TX_Bank_A_01639,2026-01-04 04:01:38.061445,29.93,EUR,CUST_3089,BENEF_5734,0,0
TX_Bank_A_01640,2025-12-11 04:01:38.061446,153.9,USD,CUST_2022,BENEF_5134,0,0
TX_Bank_A_01641,2025-11-19 04:01:38.061447,1234.39,EUR,CUST_9992,BENEF_8369,1,0
TX_Bank_A_01642,2025-10-22 04:01:38.061448,131.7,EUR,CUST_1013,BENEF_5849,0,0
TX_Bank_A_01643,2025-11-21 04:01:38.061449,292.53,USD,CUST_6885,BENEF_9066,0,0
TX_Bank_A_01644,2025-11-13 04:01:38.061450,30.16,EUR,CUST_5623,BENEF_9462,0,0
TX_Bank_A_01645,2025-10-29 04:01:38.061451,282.16,USD,CUST_4854,BENEF_5816,0,0
TX_Bank_A_01646,2025-11-19 04:01:38.061452,112.09,EUR,CUST_7459,BENEF_8638,0,0
TX_Bank_A_01647,2025-11-22 04:01:38.061453,651.06,USD,CUST_7271,BENEF_9123,0,0
TX_Bank_A_01648,2025-12-11 04:01:38.061454,881.02,USD,CUST_8130,BENEF_9761,0,0
TX_Bank_A_01649,2025-12-18 04:01:38.061455,7218.09,EUR,CUST_3841,BENEF_5267,0,0
TX_Bank_A_01650,2025-11-10 04:01:38.061456,354.05,USD,CUST_4083,BENEF_7374,0,0
TX_Bank_A_01651,2025-12-31 04:01:38.061457,241.94,EUR,CUST_6902,BENEF_8445,0,0
TX_Bank_A_01652,2025-12-01 04:01:38.061458,198.66,GBP,CUST_3527,BENEF_6735,1,0
TX_Bank_A_01653,2025-11-20 04:01:38.061459,87.38,EUR,CUST_3056,BENEF_6825,0,0
TX_Bank_A_01654,2025-12-31 04:01:38.061460,246.59,USD,CUST_2175,BENEF_8724,0,0
TX_Bank_A_01655,2025-12-09 04:01:38.061461,95.29,EUR,CUST_3359,BENEF_9518,0,0
TX_Bank_A_01656,2025-10-20 04:01:38.061463,191.08,GBP,CUST_8974,BENEF_8121,1,0
TX_Bank_A_01657,2025-10-20 04:01:38.061464,1071.05,EUR,CUST_3224,BENEF_5937,1,0
TX_Bank_A_01658,2025-10-31 04:01:38.061465,32.79,GBP,CUST_7813,BENEF_6602,1,0
TX_Bank_A_01659,2025-11-13 04:01:38.061466,820.42,GBP,CUST_7974,BENEF_8846,0,0
TX_Bank_A_01660,2025-11-08 04:01:38.061467,1070.28,EUR,CUST_8444,BENEF_6019,0,0
TX_Bank_A_01661,2025-10-21 04:01:38.061469,124.32,USD,CUST_8373,BENEF_7872,0,0
TX_Bank_A_01662,2025-12-06 04:01:38.061470,6.15,GBP,CUST_4698,BENEF_8800,0,0
TX_Bank_A_01663,2026-01-09 04:01:38.061472,59.64,EUR,CUST_1121,BENEF_8382,0,0
TX_Bank_A_01664,2025-12-17 04:01:38.061473,1038.46,EUR,CUST_4878,BENEF_8242,1,0
TX_Bank_A_01665,2025-11-25 04:01:38.061474,143.41,EUR,CUST_5411,BENEF_5062,1,0
TX_Bank_A_01666,2025-10-30 04:01:38.061475,33.15,EUR,CUST_9948,BENEF_8069,1,0
TX_Bank_A_01667,2026-01-07 04:01:38.061476,69.61,EUR,CUST_1548,BENEF_6834,0,0
TX_Bank_A_01668,2026-01-14 04:01:38.061477,523.71,EUR,CUST_8917,BENEF_9157,0,0
TX_Bank_A_01669,2025-12-19 04:01:38.061478,337.01,EUR,CUST_2854,BENEF_7323,0,0
TX_Bank_A_01670,2025-12-07 04:01:38.061479,103.71,EUR,CUST_2311,BENEF_7192,0,0
TX_Bank_A_01671,2025-12-18 04:01:38.061480,85.61,EUR,CUST_9624,BENEF_7166,1,0
TX_Bank_A_01672,2025-12-28 04:01:38.061481,82.46,USD,CUST_5578,BENEF_7518,0,0
TX_Bank_A_01673,2025-12-13 04:01:38.061483,37.2,USD,CUST_2281,BENEF_8397,0,0
TX_Bank_A_01674,2025-12-08 04:01:38.061484,1674.15,EUR,CUST_2449,BENEF_6978,0,0
TX_Bank_A_01675,2025-12-04 04:01:38.061485,91.52,USD,CUST_2279,BENEF_5034,0,0
TX_Bank_A_01676,2025-12-30 04:01:38.061486,921.26,USD,CUST_9834,BENEF_8396,1,0
TX_Bank_A_01677,2026-01-14 04:01:38.061487,1453.86,GBP,CUST_6119,BENEF_5267,0,0
TX_Bank_A_01678,2025-11-12 04:01:38.061488,663.46,EUR,CUST_6628,BENEF_5127,1,0
TX_Bank_A_01679,2025-11-20 04:01:38.061489,77.68,EUR,CUST_1176,BENEF_5215,0,0
TX_Bank_A_01680,2025-12-23 04:01:38.061490,271.94,GBP,CUST_9399,BENEF_6256,0,0
TX_Bank_A_01681,2025-12-29 04:01:38.061491,143.12,GBP,CUST_6431,BENEF_8067,1,0
TX_Bank_A_01682,2025-11-27 04:01:38.061492,38.26,USD,CUST_5827,BENEF_9251,0,0
TX_Bank_A_01683,2025-11-07 04:01:38.061493,241.42,USD,CUST_1578,BENEF_9914,1,0
TX_Bank_A_01684,2025-10-16 04:01:38.061494,25.32,EUR,CUST_5981,BENEF_7600,0,0
TX_Bank_A_01685,2025-12-16 04:01:38.061495,881.41,EUR,CUST_5267,BENEF_7745,0,0
TX_Bank_A_01686,2025-11-11 04:01:38.061496,73.93,EUR,CUST_8752,BENEF_6396,0,0
TX_Bank_A_01687,2025-11-04 04:01:38.061497,200.69,EUR,CUST_1845,BENEF_9687,1,0
TX_Bank_A_01688,2025-10-21 04:01:38.061498,227.0,USD,CUST_5780,BENEF_8522,0,0
TX_Bank_A_01689,2025-11-30 04:01:38.061500,100.65,EUR,CUST_1447,BENEF_6981,1,0
TX_Bank_A_01690,2026-01-05 04:01:38.061501,357.82,EUR,CUST_2351,BENEF_9552,0,0
TX_Bank_A_01691,2025-11-25 04:01:38.061502,72.79,GBP,CUST_2259,BENEF_8206,0,0
TX_Bank_A_01692,2026-01-09 04:01:38.061503,548.37,EUR,CUST_5552,BENEF_6578,0,0
TX_Bank_A_01693,2025-11-20 04:01:38.061504,19.71,GBP,CUST_5603,BENEF_8222,0,0
TX_Bank_A_01694,2026-01-12 04:01:38.061505,179.39,GBP,CUST_5209,BENEF_5422,0,0
TX_Bank_A_01695,2025-11-17 04:01:38.061506,2720.02,EUR,ENTITY_X,BENEF_9733,1,1
TX_Bank_A_01696,2026-01-05 04:01:38.061507,33.1,EUR,CUST_3476,BENEF_8515,0,0
TX_Bank_A_01697,2025-12-05 04:01:38.061508,53.7,EUR,CUST_7058,BENEF_6055,0,0
TX_Bank_A_01698,2025-11-02 04:01:38.061509,320.81,EUR,CUST_5280,BENEF_8198,0,0
TX_Bank_A_01699,2025-11-21 04:01:38.061510,194.29,EUR,CUST_4869,BENEF_6423,0,0
TX_Bank_A_01700,2025-11-02 04:01:38.061512,251.12,EUR,CUST_9640,BENEF_8302,0,0
TX_Bank_A_01701,2025-11-24 04:01:38.061513,309.14,GBP,CUST_6617,BENEF_7606,0,0
TX_Bank_A_01702,2025-10-16 04:01:38.061514,384.55,EUR,CUST_3376,BENEF_9237,0,0
TX_Bank_A_01703,2025-10-25 04:01:38.061515,784.11,USD,CUST_3525,BENEF_6297,0,0
TX_Bank_A_01704,2025-11-22 04:01:38.061516,274.44,EUR,CUST_7765,BENEF_8583,0,0
TX_Bank_A_01705,2025-12-08 04:01:38.061517,103.35,EUR,CUST_4898,BENEF_6892,0,0
TX_Bank_A_01706,2025-12-31 04:01:38.061518,407.02,GBP,CUST_3740,BENEF_5815,0,0
TX_Bank_A_01707,2025-11-24 04:01:38.061519,2565.28,EUR,CUST_6653,BENEF_6034,0,0
TX_Bank_A_01708,2026-01-12 04:01:38.061520,121.64,EUR,CUST_5331,BENEF_9130,0,0
TX_Bank_A_01709,2025-12-04 04:01:38.061521,34.41,USD,CUST_2900,BENEF_5969,1,0
TX_Bank_A_01710,2025-12-24 04:01:38.061522,781.04,USD,CUST_8602,BENEF_9726,1,0
TX_Bank_A_01711,2025-10-27 04:01:38.061523,123.89,USD,CUST_5937,BENEF_8211,1,0
TX_Bank_A_01712,2025-11-17 04:01:38.061524,5.7,EUR,CUST_9724,BENEF_7131,0,0
TX_Bank_A_01713,2025-10-18 04:01:38.061525,529.08,EUR,CUST_7390,BENEF_9529,1,0
TX_Bank_A_01714,2025-11-29 04:01:38.061527,66.49,GBP,CUST_3378,BENEF_6302,1,0
TX_Bank_A_01715,2026-01-03 04:01:38.061528,129.57,GBP,CUST_8122,BENEF_7641,1,0
TX_Bank_A_01716,2025-11-20 04:01:38.061529,244.2,EUR,ENTITY_Y,BENEF_6669,0,1
TX_Bank_A_01717,2026-01-01 04:01:38.061530,197.5,USD,CUST_6172,BENEF_5763,0,0
TX_Bank_A_01718,2025-12-14 04:01:38.061531,430.17,EUR,CUST_1672,BENEF_5764,1,0
TX_Bank_A_01719,2025-11-20 04:01:38.061532,77.23,EUR,CUST_9704,BENEF_5210,0,0
TX_Bank_A_01720,2025-10-31 04:01:38.061533,320.43,EUR,CUST_8074,BENEF_8583,0,0
TX_Bank_A_01721,2025-11-24 04:01:38.061534,100.55,EUR,CUST_5466,BENEF_5094,0,0
TX_Bank_A_01722,2025-11-08 04:01:38.061535,449.54,EUR,CUST_5375,BENEF_9860,0,0
TX_Bank_A_01723,2026-01-04 04:01:38.061536,373.55,EUR,CUST_5183,BENEF_6253,0,0
TX_Bank_A_01724,2025-11-25 04:01:38.061537,36.48,EUR,CUST_7408,BENEF_5227,0,0
TX_Bank_A_01725,2025-12-06 04:01:38.061538,756.7,USD,CUST_4961,BENEF_9453,0,0
TX_Bank_A_01726,2025-12-02 04:01:38.061539,66.42,USD,CUST_4193,BENEF_5645,0,0
TX_Bank_A_01727,2025-12-17 04:01:38.061541,498.74,USD,CUST_3947,BENEF_9684,0,0
TX_Bank_A_01728,2025-12-03 04:01:38.061542,257.48,GBP,CUST_1173,BENEF_8132,0,0
TX_Bank_A_01729,2025-12-24 04:01:38.061543,2338.52,EUR,CUST_2113,BENEF_5207,0,0
TX_Bank_A_01730,2026-01-05 04:01:38.061544,106.14,EUR,ENTITY_X,BENEF_6069,0,1
TX_Bank_A_01731,2025-11-10 04:01:38.061545,87.88,USD,CUST_8306,BENEF_8716,1,0
TX_Bank_A_01732,2025-10-25 04:01:38.061546,144.15,EUR,CUST_5641,BENEF_7933,0,0
TX_Bank_A_01733,2025-12-31 04:01:38.061547,94.18,EUR,CUST_1557,BENEF_6528,0,0
TX_Bank_A_01734,2025-11-08 04:01:38.061548,492.71,EUR,ENTITY_X,BENEF_6963,0,1
TX_Bank_A_01735,2025-11-10 04:01:38.061549,13.14,USD,CUST_4552,BENEF_6816,1,0
TX_Bank_A_01736,2025-12-21 04:01:38.061550,30.55,EUR,CUST_2995,BENEF_7432,0,0
TX_Bank_A_01737,2025-12-01 04:01:38.061551,29.91,USD,CUST_2965,BENEF_6587,0,0
TX_Bank_A_01738,2025-12-01 04:01:38.061552,617.37,EUR,CUST_3128,BENEF_9386,0,0
TX_Bank_A_01739,2025-10-24 04:01:38.061553,1931.24,USD,CUST_4027,BENEF_7009,0,0
TX_Bank_A_01740,2025-12-27 04:01:38.061555,126.89,USD,CUST_4018,BENEF_8097,1,0
TX_Bank_A_01741,2025-12-15 04:01:38.061556,115.21,USD,CUST_8650,BENEF_7133,1,0
TX_Bank_A_01742,2026-01-01 04:01:38.061557,164.86,EUR,CUST_2240,BENEF_5423,0,0
TX_Bank_A_01743,2025-12-27 04:01:38.061558,847.95,EUR,CUST_5528,BENEF_7252,0,0
TX_Bank_A_01744,2025-12-13 04:01:38.061559,36.93,USD,CUST_6298,BENEF_5679,0,0
TX_Bank_A_01745,2025-12-20 04:01:38.061561,212.21,EUR,CUST_2212,BENEF_6177,0,0
TX_Bank_A_01746,2025-12-23 04:01:38.061562,640.85,EUR,CUST_2022,BENEF_5189,0,0
TX_Bank_A_01747,2025-10-29 04:01:38.061563,314.71,EUR,CUST_6450,BENEF_9746,0,0
TX_Bank_A_01748,2025-12-26 04:01:38.061564,197.23,GBP,CUST_5230,BENEF_5847,0,0
TX_Bank_A_01749,2025-10-23 04:01:38.061565,666.19,EUR,CUST_5336,BENEF_5908,0,0
TX_Bank_A_01750,2026-01-05 04:01:38.061567,2.57,USD,CUST_2137,BENEF_8761,1,0
TX_Bank_A_01751,2025-12-23 04:01:38.061568,410.27,EUR,CUST_4287,BENEF_9881,0,0
TX_Bank_A_01752,2025-10-26 04:01:38.061569,55.64,EUR,CUST_3923,BENEF_6005,1,0
TX_Bank_A_01753,2025-11-12 04:01:38.061570,9.53,USD,CUST_2776,BENEF_5877,1,0
TX_Bank_A_01754,2025-11-16 04:01:38.061571,319.51,EUR,CUST_8065,BENEF_6161,0,0
TX_Bank_A_01755,2025-11-03 04:01:38.061572,1165.01,EUR,CUST_2740,BENEF_7313,1,0
TX_Bank_A_01756,2025-11-01 04:01:38.061573,120.76,USD,CUST_5243,BENEF_7146,0,0
TX_Bank_A_01757,2025-11-18 04:01:38.061574,619.75,USD,CUST_2194,BENEF_6479,0,0
TX_Bank_A_01758,2025-10-19 04:01:38.061575,1666.39,EUR,CUST_5105,BENEF_5760,0,0
TX_Bank_A_01759,2025-11-03 04:01:38.061576,1066.75,USD,CUST_1307,BENEF_5633,1,0
TX_Bank_A_01760,2025-10-24 04:01:38.061578,1737.06,USD,CUST_3438,BENEF_9048,0,0
TX_Bank_A_01761,2025-10-25 04:01:38.061579,451.78,USD,CUST_1014,BENEF_7960,0,0
TX_Bank_A_01762,2025-10-27 04:01:38.061580,166.19,EUR,CUST_7397,BENEF_6703,1,0
TX_Bank_A_01763,2025-12-04 04:01:38.061581,13.42,EUR,CUST_6403,BENEF_8201,0,0
TX_Bank_A_01764,2025-10-26 04:01:38.061582,102.61,GBP,CUST_1060,BENEF_5824,0,0
TX_Bank_A_01765,2025-12-05 04:01:38.061583,41.89,USD,CUST_9039,BENEF_9022,1,0
TX_Bank_A_01766,2025-12-26 04:01:38.061584,3852.26,EUR,CUST_7617,BENEF_5179,1,0
TX_Bank_A_01767,2025-11-19 04:01:38.061585,114.0,EUR,CUST_2148,BENEF_8389,1,0
TX_Bank_A_01768,2026-01-06 04:01:38.061586,178.54,EUR,CUST_1054,BENEF_5602,1,0
TX_Bank_A_01769,2025-11-15 04:01:38.061587,339.42,EUR,CUST_8898,BENEF_8985,0,0
TX_Bank_A_01770,2025-11-19 04:01:38.061588,158.44,EUR,CUST_9770,BENEF_5625,1,0
TX_Bank_A_01771,2025-10-26 04:01:38.061589,1886.68,EUR,CUST_6880,BENEF_6722,0,0
TX_Bank_A_01772,2025-12-07 04:01:38.061591,58.32,USD,CUST_5961,BENEF_8439,0,0
TX_Bank_A_01773,2025-12-10 04:01:38.061592,198.72,EUR,CUST_2485,BENEF_8074,0,0
TX_Bank_A_01774,2025-10-31 04:01:38.061593,48.73,USD,CUST_6571,BENEF_7568,0,0
TX_Bank_A_01775,2026-01-07 04:01:38.061594,20.49,EUR,CUST_8530,BENEF_8693,1,0
TX_Bank_A_01776,2025-11-30 04:01:38.061595,59.28,EUR,CUST_5750,BENEF_6319,1,0
TX_Bank_A_01777,2025-11-11 04:01:38.061596,140.39,EUR,CUST_3893,BENEF_6472,0,0
TX_Bank_A_01778,2026-01-05 04:01:38.061597,77.95,EUR,CUST_7294,BENEF_7447,0,0
TX_Bank_A_01779,2025-12-06 04:01:38.061598,52.53,USD,CUST_5896,BENEF_5083,0,0
TX_Bank_A_01780,2025-11-16 04:01:38.061599,18.0,USD,CUST_2749,BENEF_6463,1,0
TX_Bank_A_01781,2025-11-18 04:01:38.061600,131.02,EUR,CUST_6886,BENEF_9647,1,0
TX_Bank_A_01782,2026-01-10 04:01:38.061601,15.53,EUR,CUST_8175,BENEF_9969,0,0
TX_Bank_A_01783,2026-01-07 04:01:38.061602,464.09,EUR,CUST_3292,BENEF_5257,0,0
TX_Bank_A_01784,2025-11-28 04:01:38.061603,167.95,USD,CUST_1415,BENEF_5960,0,0
TX_Bank_A_01785,2025-12-09 04:01:38.061604,16.67,USD,CUST_4907,BENEF_7808,0,0
TX_Bank_A_01786,2026-01-05 04:01:38.061605,93.33,EUR,CUST_2032,BENEF_7840,1,0
TX_Bank_A_01787,2025-10-24 04:01:38.061606,48.03,USD,CUST_6041,BENEF_8964,0,0
TX_Bank_A_01788,2026-01-03 04:01:38.061607,239.55,USD,CUST_8361,BENEF_9915,0,0
TX_Bank_A_01789,2025-10-28 04:01:38.061612,1108.4,EUR,CUST_1268,BENEF_9476,0,0
TX_Bank_A_01790,2025-10-30 04:01:38.061613,8.91,EUR,CUST_1918,BENEF_5041,0,0
TX_Bank_A_01791,2025-11-11 04:01:38.061615,176.36,GBP,CUST_1701,BENEF_6297,1,0
TX_Bank_A_01792,2025-11-26 04:01:38.061616,116.72,USD,CUST_4468,BENEF_9274,0,0
TX_Bank_A_01793,2025-11-16 04:01:38.061617,406.27,EUR,CUST_9570,BENEF_7084,0,0
TX_Bank_A_01794,2025-11-01 04:01:38.061618,204.34,EUR,CUST_9791,BENEF_5996,0,0
TX_Bank_A_01795,2025-11-05 04:01:38.061619,48.04,EUR,CUST_4817,BENEF_6579,0,0
TX_Bank_A_01796,2026-01-09 04:01:38.061620,91.97,EUR,CUST_1604,BENEF_9965,0,0
TX_Bank_A_01797,2025-11-18 04:01:38.061621,44.97,USD,CUST_9010,BENEF_5242,1,0
TX_Bank_A_01798,2025-11-02 04:01:38.061622,745.47,EUR,CUST_8720,BENEF_9390,0,0
TX_Bank_A_01799,2025-10-23 04:01:38.061623,153.23,USD,CUST_1750,BENEF_5188,0,0
TX_Bank_A_01800,2025-12-21 04:01:38.061624,2570.32,USD,CUST_3138,BENEF_9243,0,0
TX_Bank_A_01801,2025-12-04 04:01:38.061626,135.51,EUR,ENTITY_Z,BENEF_9192,0,1
TX_Bank_A_01802,2025-10-29 04:01:38.061627,51.28,EUR,CUST_6035,BENEF_6248,0,0
TX_Bank_A_01803,2025-11-15 04:01:38.061628,15.32,EUR,CUST_2594,BENEF_6771,0,0
TX_Bank_A_01804,2025-11-11 04:01:38.061629,9.93,USD,CUST_3796,BENEF_7989,1,0
TX_Bank_A_01805,2025-12-26 04:01:38.061630,13.79,EUR,CUST_2047,BENEF_5940,1,0
TX_Bank_A_01806,2026-01-07 04:01:38.061631,221.56,USD,CUST_2742,BENEF_6777,0,0
TX_Bank_A_01807,2025-11-18 04:01:38.061632,318.33,USD,CUST_4613,BENEF_5241,0,0
TX_Bank_A_01808,2026-01-01 04:01:38.061633,13.85,EUR,CUST_4320,BENEF_7683,0,0
TX_Bank_A_01809,2025-12-02 04:01:38.061634,568.25,GBP,CUST_7586,BENEF_6135,0,0
TX_Bank_A_01810,2026-01-04 04:01:38.061635,71.91,GBP,CUST_9943,BENEF_6800,1,0
TX_Bank_A_01811,2025-11-11 04:01:38.061637,184.97,EUR,CUST_4493,BENEF_5683,0,0
TX_Bank_A_01812,2025-10-24 04:01:38.061638,1666.25,EUR,CUST_3841,BENEF_6036,0,0
TX_Bank_A_01813,2025-12-23 04:01:38.061639,569.78,GBP,CUST_2978,BENEF_7192,1,0
TX_Bank_A_01814,2026-01-09 04:01:38.061640,99.21,GBP,CUST_7801,BENEF_7241,1,0
TX_Bank_A_01815,2025-12-14 04:01:38.061641,38.99,EUR,CUST_7060,BENEF_8945,0,0
TX_Bank_A_01816,2025-10-16 04:01:38.061642,5.88,EUR,CUST_8187,BENEF_6632,0,0
TX_Bank_A_01817,2025-11-19 04:01:38.061643,50.46,EUR,CUST_1666,BENEF_5753,0,0
TX_Bank_A_01818,2025-11-19 04:01:38.061644,108.13,GBP,CUST_7162,BENEF_7855,0,0
TX_Bank_A_01819,2025-11-08 04:01:38.061645,33.76,EUR,CUST_1256,BENEF_9517,1,0
TX_Bank_A_01820,2025-11-09 04:01:38.061646,121.89,EUR,CUST_2322,BENEF_7411,1,0
TX_Bank_A_01821,2025-10-28 04:01:38.061647,166.55,USD,ENTITY_X,BENEF_8826,1,1
TX_Bank_A_01822,2025-12-25 04:01:38.061648,105.92,EUR,CUST_5648,BENEF_9061,0,0
TX_Bank_A_01823,2025-11-29 04:01:38.061649,55.98,USD,CUST_8798,BENEF_8572,1,0
TX_Bank_A_01824,2025-11-28 04:01:38.061650,191.14,EUR,CUST_4377,BENEF_9199,0,0
TX_Bank_A_01825,2025-12-09 04:01:38.061651,287.99,USD,CUST_5439,BENEF_8276,0,0
TX_Bank_A_01826,2025-11-26 04:01:38.061652,28.92,EUR,CUST_7750,BENEF_6581,0,0
TX_Bank_A_01827,2025-11-23 04:01:38.061654,1232.01,USD,CUST_3859,BENEF_7048,0,0
TX_Bank_A_01828,2025-12-02 04:01:38.061655,128.01,USD,CUST_1616,BENEF_6416,1,0
TX_Bank_A_01829,2025-10-20 04:01:38.061656,152.67,EUR,CUST_9190,BENEF_6621,0,0
TX_Bank_A_01830,2025-10-30 04:01:38.061658,429.37,EUR,CUST_2442,BENEF_7302,0,0
TX_Bank_A_01831,2026-01-08 04:01:38.061660,210.57,EUR,CUST_5934,BENEF_8218,0,0
TX_Bank_A_01832,2025-10-26 04:01:38.061661,619.99,EUR,CUST_1074,BENEF_5842,0,0
TX_Bank_A_01833,2025-10-24 04:01:38.061662,228.31,USD,CUST_4144,BENEF_9781,0,0
TX_Bank_A_01834,2025-12-03 04:01:38.061663,59.23,USD,CUST_9686,BENEF_9813,0,0
TX_Bank_A_01835,2026-01-06 04:01:38.061664,255.25,EUR,CUST_6929,BENEF_7552,1,0
TX_Bank_A_01836,2025-12-03 04:01:38.061665,26.69,USD,CUST_9842,BENEF_6357,0,0
TX_Bank_A_01837,2026-01-02 04:01:38.061666,174.66,USD,CUST_8605,BENEF_6686,0,0
TX_Bank_A_01838,2025-11-04 04:01:38.061667,141.2,USD,CUST_4409,BENEF_8996,0,0
TX_Bank_A_01839,2025-10-20 04:01:38.061668,108.62,EUR,CUST_4173,BENEF_8550,1,0
TX_Bank_A_01840,2025-11-26 04:01:38.061669,122.39,EUR,CUST_3444,BENEF_8654,0,0
TX_Bank_A_01841,2025-12-09 04:01:38.061670,8.82,EUR,CUST_8772,BENEF_8471,0,0
TX_Bank_A_01842,2025-12-13 04:01:38.061671,65.16,EUR,CUST_3617,BENEF_9885,0,0
TX_Bank_A_01843,2025-10-22 04:01:38.061672,170.59,EUR,CUST_1706,BENEF_7225,0,0
TX_Bank_A_01844,2025-10-29 04:01:38.061673,188.63,EUR,CUST_6966,BENEF_7611,0,0
TX_Bank_A_01845,2025-12-26 04:01:38.061675,31.77,EUR,CUST_8121,BENEF_5881,1,0
TX_Bank_A_01846,2025-12-03 04:01:38.061676,990.85,USD,CUST_8424,BENEF_9974,0,0
TX_Bank_A_01847,2026-01-04 04:01:38.061677,40.48,EUR,CUST_1859,BENEF_8137,0,0
TX_Bank_A_01848,2025-11-01 04:01:38.061678,635.36,EUR,CUST_3881,BENEF_8516,1,0
TX_Bank_A_01849,2025-10-22 04:01:38.061679,281.69,EUR,CUST_1476,BENEF_6636,0,0
TX_Bank_A_01850,2025-12-27 04:01:38.061680,56.3,EUR,CUST_2901,BENEF_9646,0,0
TX_Bank_A_01851,2025-12-01 04:01:38.061681,2128.06,EUR,CUST_4855,BENEF_7891,0,0
TX_Bank_A_01852,2025-12-06 04:01:38.061682,24.77,EUR,CUST_6340,BENEF_8063,0,0
TX_Bank_A_01853,2025-10-23 04:01:38.061683,589.18,EUR,CUST_6336,BENEF_5526,0,0
TX_Bank_A_01854,2025-10-17 04:01:38.061684,665.72,EUR,CUST_2804,BENEF_8681,0,0
TX_Bank_A_01855,2025-10-22 04:01:38.061685,54.28,EUR,CUST_2606,BENEF_6370,1,0
TX_Bank_A_01856,2025-11-25 04:01:38.061686,1198.35,EUR,CUST_7759,BENEF_5276,1,0
TX_Bank_A_01857,2025-12-29 04:01:38.061687,102.0,USD,CUST_7152,BENEF_9189,0,0
TX_Bank_A_01858,2025-10-30 04:01:38.061689,228.84,EUR,CUST_2204,BENEF_7073,0,0
TX_Bank_A_01859,2025-10-16 04:01:38.061690,219.31,EUR,CUST_8936,BENEF_9807,0,0
TX_Bank_A_01860,2026-01-04 04:01:38.061691,121.33,EUR,CUST_8141,BENEF_8357,1,0
TX_Bank_A_01861,2025-12-06 04:01:38.061692,500.8,EUR,CUST_8454,BENEF_7404,0,0
TX_Bank_A_01862,2025-11-04 04:01:38.061693,487.96,EUR,CUST_7119,BENEF_9947,0,0
TX_Bank_A_01863,2025-11-27 04:01:38.061694,10.77,EUR,CUST_4181,BENEF_9345,1,0
TX_Bank_A_01864,2025-10-24 04:01:38.061695,1049.96,USD,CUST_5418,BENEF_7885,1,0
TX_Bank_A_01865,2025-12-03 04:01:38.061696,12.26,EUR,CUST_3084,BENEF_8262,1,0
TX_Bank_A_01866,2025-12-29 04:01:38.061697,698.42,EUR,CUST_1977,BENEF_5245,0,0
TX_Bank_A_01867,2025-10-21 04:01:38.061698,804.37,USD,CUST_2820,BENEF_5939,1,0
TX_Bank_A_01868,2025-10-17 04:01:38.061699,28.89,GBP,CUST_8513,BENEF_6473,1,0
TX_Bank_A_01869,2025-10-19 04:01:38.061700,80.14,EUR,CUST_6629,BENEF_7643,0,0
TX_Bank_A_01870,2025-11-08 04:01:38.061702,28.26,EUR,CUST_5835,BENEF_8517,0,0
